"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"5","AF90E99B","GO703_21_8735","Babylon","8735","1","C47E4DA6"
"5","AF90E99B","GO703_21_8736","Speonk","8736","0","2C29C908"
"5","AF90E99B","GO703_21_8737","Babylon","8737","1","C47E4DA6"
"5","AF90E99B","GO703_21_8738","Speonk","8738","0","2C29C908"
"5","AF90E99B","GO703_21_8739","Babylon","8739","1","C47E4DA6"
"5","AF90E99B","GO703_21_8740","Speonk","8740","0","C47E4DA6"
"5","AF90E99B","GO703_21_8742","Speonk","8742","0","2C29C908"
"5","AF90E99B","GO703_21_8743","Jamaica","8743","1","2C29C908"
"5","77DAE830","GO703_21_8745","Jamaica","8745","1","2C29C908"
"5","E38F7902","GO703_21_8745_1","Jamaica","8745","1","2C29C908"
"5","AF90E99B","GO703_21_8760","Patchogue","8760","0","4FA72919"
"5","AF90E99B","GO703_21_8761","Babylon","8761","1","7A51E605"
"5","AF90E99B","GO703_21_8762","Patchogue","8762","0","7A51E605"
"5","AF90E99B","GO703_21_8763","Jamaica","8763","1","4FA72919"
"5","AF90E99B","GO703_21_8764","Patchogue","8764","0","7A51E605"
"5","AF90E99B","GO703_21_8765","Babylon","8765","1","7A51E605"
"5","AF90E99B","GO703_21_8766","Patchogue","8766","0","7A51E605"
"5","AF90E99B","GO703_21_8767","Babylon","8767","1","7A51E605"
"5","AF90E99B","GO703_21_8768","Patchogue","8768","0","7A51E605"
"5","AF90E99B","GO703_21_8769","Jamaica","8769","1","4FA72919"
"5","AF90E99B","GO703_21_8770","Patchogue","8770","0","7A51E605"
"5","AF90E99B","GO703_21_8771","Babylon","8771","1","7A51E605"
"5","AF90E99B","GO703_21_8772","Patchogue","8772","0","7A51E605"
"5","AF90E99B","GO703_21_8773","Babylon","8773","1","7A51E605"
"5","AF90E99B","GO703_21_8774","Patchogue","8774","0","4FA72919"
"5","AF90E99B","GO703_21_8775","Babylon","8775","1","7A51E605"
"5","AF90E99B","GO703_21_8776","Patchogue","8776","0","7A51E605"
"5","AF90E99B","GO703_21_8777","Jamaica","8777","1","4FA72919"
"5","AF90E99B","GO703_21_8778","Patchogue","8778","0","7A51E605"
"5","9240BBA0","GO703_21_8790","Speonk","8790","0","C47E4DA6"
"7","AF90E99B","GO703_21_8800","Far Rockaway","8800","0","7703FCEC"
"7","AF90E99B","GO703_21_8801","Atlantic Terminal","8801","1","7703FCEC"
"7","AF90E99B","GO703_21_8802","Far Rockaway","8802","0","7E4D4F96"
"7","AF90E99B","GO703_21_8803","Valley Stream","8803","1","7E4D4F96"
"7","AF90E99B","GO703_21_8804","Far Rockaway","8804","0","7E4D4F96"
"7","AF90E99B","GO703_21_8805","Atlantic Terminal","8805","1","3B0D077A"
"7","AF90E99B","GO703_21_8806","Far Rockaway","8806","0","939E33CA"
"7","AF90E99B","GO703_21_8807","Penn Station","8807","1","A3EBB8CE"
"7","AF90E99B","GO703_21_8808","Far Rockaway","8808","0","3B0D077A"
"7","AF90E99B","GO703_21_8809","Atlantic Terminal","8809","1","3B0D077A"
"7","9200BBBD","GO703_21_8810","Far Rockaway","8810","0","3B0D077A"
"7","F775BCD1","GO703_21_8810_1","Far Rockaway","8810","0","3B0D077A"
"7","AF90E99B","GO703_21_8811","Atlantic Terminal","8811","1","3B0D077A"
"7","AF90E99B","GO703_21_8812","Far Rockaway","8812","0","3B0D077A"
"7","AF90E99B","GO703_21_8813","Atlantic Terminal","8813","1","3B0D077A"
"7","AF90E99B","GO703_21_8814","Far Rockaway","8814","0","3B0D077A"
"7","AF90E99B","GO703_21_8815","Atlantic Terminal","8815","1","3B0D077A"
"7","AF90E99B","GO703_21_8816","Far Rockaway","8816","0","3B0D077A"
"7","AF90E99B","GO703_21_8817","Atlantic Terminal","8817","1","3B0D077A"
"7","AF90E99B","GO703_21_8818","Far Rockaway","8818","0","3B0D077A"
"7","AF90E99B","GO703_21_8819","Atlantic Terminal","8819","1","3B0D077A"
"7","AF90E99B","GO703_21_8850","Far Rockaway","8850","0","3B0D077A"
"7","AF90E99B","GO703_21_8851","Atlantic Terminal","8851","1","3B0D077A"
"7","AF90E99B","GO703_21_8852","Far Rockaway","8852","0","3B0D077A"
"7","AF90E99B","GO703_21_8853","Atlantic Terminal","8853","1","3B0D077A"
"7","AF90E99B","GO703_21_8854","Far Rockaway","8854","0","3B0D077A"
"7","AF90E99B","GO703_21_8855","Atlantic Terminal","8855","1","3B0D077A"
"7","AF90E99B","GO703_21_8856","Far Rockaway","8856","0","3B0D077A"
"7","AF90E99B","GO703_21_8857","Atlantic Terminal","8857","1","3B0D077A"
"7","AF90E99B","GO703_21_8858","Far Rockaway","8858","0","3B0D077A"
"7","AF90E99B","GO703_21_8859","Atlantic Terminal","8859","1","3B0D077A"
"7","AF90E99B","GO703_21_8860","Far Rockaway","8860","0","3B0D077A"
"7","AF90E99B","GO703_21_8861","Atlantic Terminal","8861","1","3B0D077A"
"7","AF90E99B","GO703_21_8862","Far Rockaway","8862","0","3B0D077A"
"7","AF90E99B","GO703_21_8863","Atlantic Terminal","8863","1","3B0D077A"
"7","AF90E99B","GO703_21_8864","Far Rockaway","8864","0","3B0D077A"
"7","AF90E99B","GO703_21_8865","Atlantic Terminal","8865","1","3B0D077A"
"7","AF90E99B","GO703_21_8866","Far Rockaway","8866","0","3B0D077A"
"7","AF90E99B","GO703_21_8867","Atlantic Terminal","8867","1","3B0D077A"
"7","AF90E99B","GO703_21_8868","Far Rockaway","8868","0","3B0D077A"
"7","AF90E99B","GO703_21_8869","Atlantic Terminal","8869","1","3B0D077A"
"7","AF90E99B","GO703_21_8870","Far Rockaway","8870","0","3B0D077A"
"7","AF90E99B","GO703_21_8871","Atlantic Terminal","8871","1","3B0D077A"
"7","AF90E99B","GO703_21_8872","Far Rockaway","8872","0","3B0D077A"
"7","AF90E99B","GO703_21_8873","Atlantic Terminal","8873","1","3B0D077A"
"2","E38F7902","GO703_21_16700","Hempstead","16700","0",""
"2","E38F7902","GO703_21_16701","Mineola","16701","1",""
"2","E38F7902","GO703_21_16702","Hempstead","16702","0",""
"2","E38F7902","GO703_21_16704","Hempstead","16704","0",""
"2","E38F7902","GO703_21_16705","Mineola","16705","1",""
"2","E38F7902","GO703_21_16706","Hempstead","16706","0",""
"2","E38F7902","GO703_21_16707","Mineola","16707","1",""
"2","E38F7902","GO703_21_16708","Hempstead","16708","0",""
"2","E38F7902","GO703_21_16709","Mineola","16709","1",""
"2","E38F7902","GO703_21_16710","Hempstead","16710","0",""
"2","E38F7902","GO703_21_16711","Mineola","16711","1",""
"2","E38F7902","GO703_21_16712","Hempstead","16712","0",""
"2","E38F7902","GO703_21_16713","Mineola","16713","1",""
"2","E38F7902","GO703_21_16714","Hempstead","16714","0",""
"2","E38F7902","GO703_21_16716","Hempstead","16716","0",""
"2","E38F7902","GO703_21_16717","Mineola","16717","1",""
"2","E38F7902","GO703_21_16718","Hempstead","16718","0",""
"2","E38F7902","GO703_21_16719","Mineola","16719","1",""
"2","E38F7902","GO703_21_16721","Mineola","16721","1",""
"2","E38F7902","GO703_21_16750","Hempstead","16750","0",""
"2","E38F7902","GO703_21_16751","Mineola","16751","1",""
"2","E38F7902","GO703_21_16752","Hempstead","16752","0",""
"2","E38F7902","GO703_21_16753","Mineola","16753","1",""
"2","E38F7902","GO703_21_16754","Hempstead","16754","0",""
"2","E38F7902","GO703_21_16755","Mineola","16755","1",""
"2","E38F7902","GO703_21_16756","Hempstead","16756","0",""
"2","E38F7902","GO703_21_16757","Mineola","16757","1",""
"2","E38F7902","GO703_21_16758","Hempstead","16758","0",""
"2","E38F7902","GO703_21_16759","Mineola","16759","1",""
"2","E38F7902","GO703_21_16760","Hempstead","16760","0",""
"2","E38F7902","GO703_21_16761","Mineola","16761","1",""
"2","E38F7902","GO703_21_16762","Hempstead","16762","0",""
"2","E38F7902","GO703_21_16763","Mineola","16763","1",""
"2","E38F7902","GO703_21_16764","Hempstead","16764","0",""
"2","E38F7902","GO703_21_16765","Mineola","16765","1",""
"2","E38F7902","GO703_21_16766","Hempstead","16766","0",""
"2","E38F7902","GO703_21_16767","Mineola","16767","1",""
"2","E38F7902","GO703_21_16768","Hempstead","16768","0",""
"2","E38F7902","GO703_21_16769","Mineola","16769","1",""
"2","E38F7902","GO703_21_16770","Hempstead","16770","0",""
"2","E38F7902","GO703_21_16771","Mineola","16771","1",""
"2","E38F7902","GO703_21_16772","Hempstead","16772","0",""
"2","E38F7902","GO703_21_16773","Mineola","16773","1",""
"9","F8C8C462","GO703_21_300_METS","Great Neck","300","0","09646F9B"
"9","F8C8C462","GO703_21_301_METS","Penn Station","301","1","09646F9B"
"9","F8C8C462","GO703_21_305_METS","Penn Station","305","1","09646F9B"
"9","F8C8C462","GO703_21_351_METS","Penn Station","351","1","09646F9B"
"9","F8C8C462","GO703_21_353_METS","Penn Station","353","1","09646F9B"
"9","F8C8C462","GO703_21_355_METS","Penn Station","355","1","09646F9B"
"9","F8C8C462","GO703_21_356_METS","Great Neck","356","0","09646F9B"
"9","F8C8C462","GO703_21_358_METS","Great Neck","358","0","09646F9B"
"9","F8C8C462","GO703_21_360_METS","Great Neck","360","0","09646F9B"
"9","F8C8C462","GO703_21_362_METS","Great Neck","362","0","09646F9B"
"9","F8C8C462","GO703_21_366_METS","Great Neck","366","0","09646F9B"
"9","F8C8C462","GO703_21_400_METS","Port Washington","400","0","6F8FDD4A"
"9","F8C8C462","GO703_21_401_METS","Penn Station","401","1","6F8FDD4A"
"9","F8C8C462","GO703_21_402_METS","Port Washington","402","0","6F8FDD4A"
"9","F8C8C462","GO703_21_403_METS","Penn Station","403","1","6F8FDD4A"
"9","F8C8C462","GO703_21_404_METS","Port Washington","404","0","6F8FDD4A"
"9","F8C8C462","GO703_21_405_METS","Penn Station","405","1","6F8FDD4A"
"9","F8C8C462","GO703_21_406_METS","Port Washington","406","0","6F8FDD4A"
"9","F8C8C462","GO703_21_407_METS","Penn Station","407","1","6F8FDD4A"
"9","F8C8C462","GO703_21_408_METS","Port Washington","408","0","6F8FDD4A"
"9","F8C8C462","GO703_21_409_METS","Penn Station","409","1","6F8FDD4A"
"9","F8C8C462","GO703_21_410_METS","Port Washington","410","0","6F8FDD4A"
"9","F8C8C462","GO703_21_411_METS","Penn Station","411","1","6F8FDD4A"
"9","F8C8C462","GO703_21_412_METS","Port Washington","412","0","6F8FDD4A"
"9","F8C8C462","GO703_21_414_METS","Port Washington","414","0","6F8FDD4A"
"9","F8C8C462","GO703_21_415_METS","Penn Station","415","1","6F8FDD4A"
"9","F8C8C462","GO703_21_416_METS","Port Washington","416","0","6F8FDD4A"
"9","F8C8C462","GO703_21_418_METS","Port Washington","418","0","6F8FDD4A"
"9","F8C8C462","GO703_21_419_METS","Penn Station","419","1","6F8FDD4A"
"9","F8C8C462","GO703_21_420_METS","Port Washington","420","0","6F8FDD4A"
"9","F8C8C462","GO703_21_421_METS","Penn Station","421","1","6F8FDD4A"
"9","F8C8C462","GO703_21_422_METS","Port Washington","422","0","6F8FDD4A"
"9","F8C8C462","GO703_21_423_METS","Penn Station","423","1","6F8FDD4A"
"9","F8C8C462","GO703_21_424_METS","Port Washington","424","0","6F8FDD4A"
"9","F8C8C462","GO703_21_425_METS","Penn Station","425","1","6F8FDD4A"
"9","F8C8C462","GO703_21_426_METS","Port Washington","426","0","6F8FDD4A"
"9","F8C8C462","GO703_21_427_METS","Penn Station","427","1","6F8FDD4A"
"9","F8C8C462","GO703_21_428_METS","Port Washington","428","0","6F8FDD4A"
"9","F8C8C462","GO703_21_429_METS","Penn Station","429","1","6F8FDD4A"
"9","F8C8C462","GO703_21_430_METS","Port Washington","430","0","6F8FDD4A"
"9","F8C8C462","GO703_21_431_METS","Penn Station","431","1","6F8FDD4A"
"9","F8C8C462","GO703_21_432_METS","Port Washington","432","0","6F8FDD4A"
"9","F8C8C462","GO703_21_433_METS","Penn Station","433","1","6F8FDD4A"
"9","F8C8C462","GO703_21_434_METS","Port Washington","434","0","6F8FDD4A"
"9","F8C8C462","GO703_21_435_METS","Penn Station","435","1","6F8FDD4A"
"9","F8C8C462","GO703_21_436_METS","Port Washington","436","0","6F8FDD4A"
"9","F8C8C462","GO703_21_437_METS","Penn Station","437","1","6F8FDD4A"
"9","F8C8C462","GO703_21_438_METS","Port Washington","438","0","6F8FDD4A"
"9","F8C8C462","GO703_21_439_METS","Penn Station","439","1","6F8FDD4A"
"9","F8C8C462","GO703_21_440_METS","Port Washington","440","0","6F8FDD4A"
"9","F8C8C462","GO703_21_441_METS","Penn Station","441","1","6F8FDD4A"
"9","F8C8C462","GO703_21_442_METS","Port Washington","442","0","6F8FDD4A"
"9","F8C8C462","GO703_21_443_METS","Penn Station","443","1","6F8FDD4A"
"9","F8C8C462","GO703_21_444_METS","Port Washington","444","0","6F8FDD4A"
"9","F8C8C462","GO703_21_445_METS","Penn Station","445","1","6F8FDD4A"
"9","F8C8C462","GO703_21_446_METS","Port Washington","446","0","6F8FDD4A"
"9","F8C8C462","GO703_21_447_METS","Penn Station","447","1","6F8FDD4A"
"9","F8C8C462","GO703_21_448_METS","Port Washington","448","0","6F8FDD4A"
"9","F8C8C462","GO703_21_449_METS","Penn Station","449","1","6F8FDD4A"
"9","F8C8C462","GO703_21_451_METS","Penn Station","451","1","6F8FDD4A"
"9","F8C8C462","GO703_21_452_METS","Port Washington","452","0","6F8FDD4A"
"9","F8C8C462","GO703_21_453_METS","Penn Station","453","1","6F8FDD4A"
"9","F8C8C462","GO703_21_454_METS","Port Washington","454","0","6F8FDD4A"
"9","F8C8C462","GO703_21_455_METS","Penn Station","455","1","6F8FDD4A"
"9","F8C8C462","GO703_21_456_1_METS","Port Washington","456","0","6F8FDD4A"
"9","F8C8C462","GO703_21_457_METS","Penn Station","457","1","6F8FDD4A"
"9","F8C8C462","GO703_21_459_METS","Penn Station","459","1","6F8FDD4A"
"9","F8C8C462","GO703_21_461_METS","Penn Station","461","1","6F8FDD4A"
"9","F8C8C462","GO703_21_463_METS","Penn Station","463","1","6F8FDD4A"
"9","F8C8C462","GO703_21_464_METS","Port Washington","464","0","6F8FDD4A"
"9","F8C8C462","GO703_21_465_METS","Penn Station","465","1","6F8FDD4A"
"9","F8C8C462","GO703_21_466_METS","Port Washington","466","0","6F8FDD4A"
"9","F8C8C462","GO703_21_467_METS","Penn Station","467","1","6F8FDD4A"
"9","F8C8C462","GO703_21_468_METS","Port Washington","468","0","6F8FDD4A"
"9","F8C8C462","GO703_21_469_METS","Penn Station","469","1","6F8FDD4A"
"9","F8C8C462","GO703_21_470_METS","Port Washington","470","0","6F8FDD4A"
"9","F8C8C462","GO703_21_471_METS","Penn Station","471","1","6F8FDD4A"
"9","F8C8C462","GO703_21_472_METS","Port Washington","472","0","6F8FDD4A"
"9","F8C8C462","GO703_21_474_METS","Port Washington","474","0","6F8FDD4A"
"9","F8C8C462","GO703_21_475_METS","Penn Station","475","1","6F8FDD4A"
"9","F8C8C462","GO703_21_476_METS","Port Washington","476","0","6F8FDD4A"
"9","F8C8C462","GO703_21_477_METS","Penn Station","477","1","6F8FDD4A"
"9","F8C8C462","GO703_21_478_METS","Port Washington","478","0","6F8FDD4A"
"9","F8C8C462","GO703_21_479_METS","Penn Station","479","1","6F8FDD4A"
"9","F8C8C462","GO703_21_480_METS","Port Washington","480","0","6F8FDD4A"
"9","F8C8C462","GO703_21_481_METS","Penn Station","481","1","6F8FDD4A"
"9","F8C8C462","GO703_21_483_METS","Penn Station","483","1","6F8FDD4A"
"9","F8C8C462","GO703_21_485_METS","Penn Station","485","1","6F8FDD4A"
"9","F8C8C462","GO703_21_490_METS","Port Washington","490","0","6F8FDD4A"
"9","F8C8C462","GO703_21_492_METS","Port Washington","492","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6400_METS","Port Washington","6400","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6401_METS","Penn Station","6401","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6402_METS","Port Washington","6402","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6403_METS","Penn Station","6403","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6404_METS","Port Washington","6404","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6405_METS","Penn Station","6405","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6406_METS","Port Washington","6406","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6407_METS","Penn Station","6407","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6408_METS","Port Washington","6408","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6410_METS","Port Washington","6410","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6411_METS","Penn Station","6411","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6412_METS","Port Washington","6412","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6413_METS","Penn Station","6413","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6414_METS","Port Washington","6414","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6415_METS","Penn Station","6415","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6416_METS","Port Washington","6416","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6417_METS","Penn Station","6417","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6418_METS","Port Washington","6418","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6419_METS","Penn Station","6419","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6420_METS","Port Washington","6420","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6421_METS","Penn Station","6421","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6422_METS","Port Washington","6422","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6423_METS","Penn Station","6423","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6424_METS","Port Washington","6424","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6425_METS","Penn Station","6425","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6426_METS","Port Washington","6426","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6427_METS","Penn Station","6427","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6428_METS","Port Washington","6428","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6429_METS","Penn Station","6429","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6431_METS","Penn Station","6431","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6450_METS","Port Washington","6450","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6451_METS","Penn Station","6451","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6452_METS","Port Washington","6452","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6453_METS","Penn Station","6453","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6454_METS","Port Washington","6454","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6455_METS","Penn Station","6455","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6456_METS","Port Washington","6456","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6457_METS","Penn Station","6457","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6458_METS","Port Washington","6458","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6459_METS","Penn Station","6459","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6460_METS","Port Washington","6460","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6461_METS","Penn Station","6461","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6462_METS","Port Washington","6462","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6463_METS","Penn Station","6463","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6464_METS","Port Washington","6464","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6465_METS","Penn Station","6465","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6466_METS","Port Washington","6466","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6467_METS","Penn Station","6467","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6468_METS","Port Washington","6468","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6469_METS","Penn Station","6469","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6470_METS","Port Washington","6470","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6471_METS","Penn Station","6471","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6472_METS","Port Washington","6472","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6473_METS","Penn Station","6473","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6474_METS","Port Washington","6474","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6475_METS","Penn Station","6475","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6476_METS","Port Washington","6476","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6477_METS","Penn Station","6477","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6478_METS","Port Washington","6478","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6479_METS","Penn Station","6479","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6480_METS","Port Washington","6480","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6481_METS","Penn Station","6481","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6482_METS","Port Washington","6482","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6483_METS","Penn Station","6483","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6484_METS","Port Washington","6484","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6485_METS","Penn Station","6485","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6486_METS","Port Washington","6486","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6487_METS","Penn Station","6487","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6488_METS","Port Washington","6488","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6489_METS","Penn Station","6489","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6490_METS","Port Washington","6490","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6491_METS","Penn Station","6491","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6492_METS","Port Washington","6492","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6493_METS","Penn Station","6493","1","6F8FDD4A"
"9","AF90E99B","GO703_21_6494_METS","Port Washington","6494","0","6F8FDD4A"
"9","AF90E99B","GO703_21_6497_METS","Penn Station","6497","1","6F8FDD4A"
